,DEPTH,DT,GR,ILD,NPHI,RHOB,Porosidade_DT,Classe_poro_dt
619,3093.8,84.0586,66.375,1.7051,21.4258,2.5021,0.21096691729323308,Alta
620,3094.0,85.8672,74.25,1.6692,21.6128,2.4955,0.22456541353383455,Alta
621,3094.2,88.2344,77.2461,1.6863,21.6016,2.4835,0.24236390977443603,Alta
622,3094.4,89.603,75.6016,1.7617,22.6445,2.4768,0.2526541353383458,Alta
623,3094.6,87.957,71.875,1.8523,24.6016,2.4829,0.24027819548872176,Alta
624,3094.8,83.9492,68.1172,1.9033,23.5,2.4966,0.21014436090225566,Alta
625,3095.0,81.5938,68.2344,1.9113,18.9609,2.5123,0.19243458646616543,Alta
626,3095.2,82.9531,71.4688,1.9044,17.1423,2.5137,0.20265488721804517,Alta
627,3095.4,86.9609,74.5508,1.8718,19.8867,2.488,0.23278872180451124,Alta
628,3095.6,90.293,75.9935,1.7766,23.1758,2.4656,0.25784210526315793,Alta
629,3095.8,92.0547,74.5391,1.6436,25.1172,2.4695,0.271087969924812,Alta
630,3096.0,92.9102,71.2148,1.5205,26.2109,2.4783,0.2775203007518797,Alta
631,3096.2,93.3633,70.793,1.4526,26.5842,2.47,0.2809270676691729,Alta
632,3096.4,93.8789,70.9219,1.4692,26.4419,2.4545,0.2848037593984962,Alta
633,3096.6,94.5664,68.168,1.5989,26.3477,2.4434,0.2899729323308271,Alta
634,3096.8,96.5117,63.3125,1.8828,27.0273,2.438,0.3045992481203008,Muito alta
635,3097.0,99.3086,59.4492,2.3281,28.3242,2.4016,0.32562857142857143,Muito alta
636,3097.2,101.5938,57.1602,2.9023,28.7004,2.3047,0.3428105263157895,Muito alta
637,3097.4,102.6626,57.8086,3.5664,27.207,2.1956,0.35084661654135335,Muito alta
638,3097.6,102.043,60.5039,4.0664,25.2969,2.1516,0.3461879699248121,Muito alta
639,3097.8,100.0273,60.5547,4.1094,22.9219,2.1721,0.3310323308270676,Muito alta
640,3098.0,96.25,58.3789,3.6562,21.8867,2.241,0.3026315789473684,Muito alta
641,3098.2,92.0547,62.0,3.0156,23.2812,2.3408,0.271087969924812,Alta
642,3098.4,89.6094,68.9375,2.4492,23.3125,2.4333,0.2527022556390977,Alta
643,3098.6,89.1992,70.7617,2.0842,21.8242,2.4847,0.249618045112782,Alta
644,3098.8,90.0781,67.457,1.9604,23.2539,2.4751,0.25622631578947375,Alta
645,3099.0,90.6394,65.0117,1.9367,25.2578,2.4336,0.26044661654135337,Alta
646,3099.2,90.0547,63.8047,1.9283,23.9844,2.3853,0.2560503759398496,Alta
647,3099.4,89.6257,61.7227,1.9707,21.7461,2.3623,0.2528248120300752,Alta
648,3099.6,89.5386,58.9062,2.0779,22.3711,2.3831,0.2521699248120301,Alta
649,3099.8,88.8789,58.5625,2.1719,23.3477,2.4331,0.24720977443609024,Alta
650,3100.0,88.2358,61.5117,2.1606,22.7031,2.4671,0.24237443609022555,Alta
651,3100.2,89.0938,63.8008,2.1658,22.5977,2.4604,0.24882556390977445,Alta
652,3100.4,91.793,64.5586,2.3535,24.9531,2.428,0.26912030075187976,Alta
653,3100.6,94.875,65.332,2.6736,27.9492,2.3694,0.29229323308270677,Alta
654,3100.8,95.9995,66.8828,2.8442,26.6406,2.3108,0.3007481203007519,Muito alta
655,3101.0,94.7266,67.2031,2.7578,22.582,2.3052,0.2911774436090226,Alta
656,3101.2,93.5625,64.8086,2.6611,21.0664,2.3711,0.2824248120300752,Alta
657,3101.4,96.4727,61.668,2.7834,22.4805,2.447,0.304306015037594,Muito alta
658,3101.6,98.4209,59.2344,2.9534,22.7344,2.4829,0.3189541353383459,Muito alta
659,3101.8,95.375,57.1655,3.0715,20.6758,2.4934,0.29605263157894735,Alta
660,3102.0,90.6875,58.1523,3.2222,17.4805,2.5046,0.2608082706766917,Alta
661,3102.2,86.4883,63.5625,3.3735,13.8789,2.5194,0.22923533834586463,Alta
662,3102.4,82.668,69.875,3.3369,11.918,2.5191,0.20051127819548878,Alta
663,3102.6,80.9648,72.6602,3.0586,15.1875,2.4839,0.1877052631578947,Alta
664,3102.8,82.1406,75.1055,2.7031,20.1875,2.4598,0.1965458646616542,Alta
665,3103.0,85.7617,79.125,2.3164,23.1836,2.4705,0.22377218045112784,Alta
666,3103.2,90.0391,83.7656,1.9746,24.7422,2.4802,0.25593308270676696,Alta
667,3103.4,92.1836,86.4805,1.7549,25.8359,2.4786,0.27205714285714283,Alta
668,3103.6,92.6665,86.3555,1.6572,26.3164,2.4839,0.27568796992481204,Alta
669,3103.8,92.25,83.75,1.667,26.8164,2.4886,0.2725563909774436,Alta
670,3104.0,91.332,78.75,1.7581,27.1484,2.4808,0.2656541353383458,Alta
671,3104.2,92.6328,72.8125,1.8755,26.0391,2.4644,0.2754345864661654,Alta
672,3104.4,96.3242,68.1289,1.9795,23.8555,2.4447,0.30318947368421056,Muito alta
673,3104.6,96.0117,65.5664,2.0593,22.1719,2.447,0.3008398496240602,Muito alta
674,3104.8,92.707,66.4805,2.1101,20.9883,2.4785,0.27599248120300746,Alta
675,3105.0,89.5977,71.8125,2.1062,20.6914,2.5075,0.25261428571428574,Alta
676,3105.2,88.0391,78.5625,2.0176,22.8594,2.498,0.24089548872180455,Alta
677,3105.4,88.8867,82.0469,1.8936,25.5586,2.4778,0.2472684210526316,Alta
678,3105.6,90.1328,81.8945,1.7812,26.0547,2.4716,0.25663759398496244,Alta
679,3105.8,90.4622,82.6484,1.7112,24.8555,2.4772,0.2591142857142857,Alta
680,3106.0,90.6526,85.6172,1.6785,24.8125,2.4805,0.2605458646616542,Alta
681,3106.2,90.6116,86.6398,1.6683,25.075,2.4813,0.2602375939849624,Alta
682,3106.4,90.4272,82.8125,1.6804,24.3867,2.4883,0.2588511278195489,Alta
683,3106.6,90.0547,78.5742,1.7061,23.9119,2.5023,0.2560503759398496,Alta
684,3106.8,89.1133,77.9883,1.7275,23.4883,2.5127,0.2489721804511278,Alta
685,3107.0,88.2834,80.9727,1.7321,22.5273,2.5094,0.24273233082706766,Alta
686,3107.2,88.6758,84.0,1.7243,22.2305,2.5025,0.24568270676691725,Alta
687,3107.4,89.7422,85.2383,1.7114,22.9023,2.5063,0.2537007518796992,Alta
688,3107.6,90.7148,85.3477,1.7129,24.1016,2.5102,0.2610135338345864,Alta
689,3107.8,91.3281,84.0117,1.7537,25.5352,2.5025,0.2656248120300752,Alta
690,3108.0,91.0273,79.625,1.8396,26.6016,2.4966,0.2633631578947368,Alta
691,3108.2,88.1875,72.25,1.9634,26.1875,2.502,0.24201127819548873,Alta
692,3108.4,81.25,66.7461,2.0544,20.1875,2.531,0.18984962406015038,Alta
693,3108.6,75.25,67.1758,2.095,11.6875,2.5583,0.14473684210526316,Intermediária
694,3108.8,74.8438,70.3984,2.1448,9.562,2.5518,0.1416827067669173,Intermediária
695,3109.0,80.25,68.75,2.2236,16.375,2.531,0.18233082706766918,Alta
696,3109.2,84.7227,63.9375,2.2493,22.0156,2.5264,0.21596015037593988,Alta
697,3109.4,85.3047,59.75,2.1631,22.0469,2.5201,0.22033609022556389,Alta
698,3109.6,84.1211,60.25,2.0237,19.2422,2.5111,0.21143684210526315,Alta
699,3109.8,84.1133,65.1875,1.9319,18.4922,2.5153,0.21137819548872178,Alta
700,3110.0,85.4062,70.5,1.8931,20.6602,2.5208,0.22109924812030074,Alta
701,3110.2,87.1133,75.75,1.874,23.4648,2.515,0.23393458646616538,Alta
702,3110.4,88.418,80.3281,1.8379,24.5977,2.5035,0.24374436090225568,Alta
703,3110.6,89.3164,82.9062,1.7856,24.8054,2.4919,0.2504992481203008,Alta
704,3110.8,89.6592,82.6172,1.7415,24.6289,2.4832,0.2530766917293233,Alta
705,3111.0,89.7285,80.7188,1.7222,24.0039,2.4852,0.2535977443609022,Alta
706,3111.2,89.7922,78.9688,1.7194,24.1367,2.4958,0.2540766917293233,Alta
707,3111.4,89.4453,77.3281,1.7349,25.0039,2.5053,0.2514684210526316,Alta
708,3111.6,88.3516,74.6367,1.7646,23.9688,2.5105,0.24324511278195493,Alta
709,3111.8,87.1328,73.2461,1.7881,22.0508,2.5166,0.23408120300751883,Alta
710,3112.0,86.3594,73.2048,1.8034,21.571,2.5192,0.22826616541353378,Alta
711,3112.2,86.5117,75.3203,1.8157,21.99,2.514,0.22941127819548876,Alta
712,3112.4,87.2266,77.582,1.8212,22.3047,2.5072,0.23478646616541357,Alta
713,3112.6,87.8594,80.8789,1.819,22.8398,2.5029,0.2395443609022556,Alta
714,3112.8,88.1562,84.3101,1.8281,22.6914,2.4985,0.24177593984962406,Alta
715,3113.0,88.3945,81.75,1.9004,22.8086,2.4836,0.2435676691729323,Alta
716,3113.2,88.9883,71.625,2.1289,25.4023,2.4548,0.24803233082706763,Alta
717,3113.4,90.6133,59.4375,2.582,29.3633,2.3977,0.26025037593984957,Alta
718,3113.6,92.3516,52.125,3.2812,30.9375,2.2974,0.27332030075187974,Alta
719,3113.8,91.6562,48.8516,4.3711,29.3633,2.2029,0.26809172932330827,Alta
720,3114.0,86.0,48.7812,6.168,26.5312,2.1736,0.22556390977443608,Alta
721,3114.2,77.4375,52.75,8.5547,23.7227,2.1987,0.1611842105263158,Alta
722,3114.4,73.6211,61.5,9.8867,21.8867,2.221,0.13248947368421052,Intermediária
723,3114.6,76.75,74.0625,9.0469,21.7188,2.2278,0.15601503759398497,Alta
724,3114.8,83.3125,85.0625,6.8984,22.957,2.26,0.20535714285714285,Alta
725,3115.0,88.0312,88.9766,4.9453,24.6992,2.3533,0.2408360902255639,Alta
726,3115.2,89.3203,86.9141,3.5781,25.4141,2.4395,0.25052857142857143,Alta
727,3115.4,87.8906,84.9727,2.9023,25.3516,2.458,0.2397789473684211,Alta
728,3115.6,86.0508,86.6758,2.5273,23.7305,2.4606,0.2259458646616541,Alta
729,3115.8,84.7852,90.875,2.2935,22.3008,2.4751,0.21643007518796994,Alta
730,3116.0,85.1523,93.5234,2.1833,23.6797,2.493,0.21919022556390974,Alta
731,3116.2,85.8086,92.6641,2.1608,24.6289,2.5038,0.22412481203007517,Alta
732,3116.4,86.0083,88.3125,2.1613,23.3828,2.5208,0.22562631578947373,Alta
733,3116.6,85.9854,83.543,2.1513,22.3008,2.5244,0.22545413533834585,Alta
734,3116.8,85.6953,81.9492,2.1636,24.5,2.4858,0.2232729323308271,Alta
735,3117.0,84.9453,80.5703,2.2268,28.2852,2.4358,0.21763383458646618,Alta
736,3117.2,84.1367,78.3164,2.3108,26.5,2.438,0.2115541353383459,Alta
737,3117.4,82.832,80.2383,2.3439,19.375,2.488,0.2017443609022556,Alta
738,3117.6,81.3008,81.4219,2.3451,17.3672,2.5041,0.1902315789473684,Alta
739,3117.8,80.5586,81.2539,2.3599,20.2109,2.4862,0.18465112781954887,Alta
740,3118.0,81.6719,83.7891,2.3899,21.2957,2.4936,0.19302180451127815,Alta
741,3118.2,83.7969,85.3242,2.4085,22.0664,2.4922,0.2089992481203007,Alta
742,3118.4,86.3672,86.0625,2.4429,24.4219,2.4331,0.22832481203007515,Alta
743,3118.6,88.3281,86.2439,2.6094,27.1406,2.3455,0.24306842105263163,Alta
744,3118.8,90.0742,86.1562,2.9297,28.4531,2.2927,0.25619699248120303,Alta
745,3119.0,91.1797,86.9375,3.3438,28.0156,2.2731,0.26450902255639097,Alta
746,3119.2,91.6289,89.2578,3.6382,26.5391,2.2722,0.26788646616541356,Alta
747,3119.4,91.939,91.5703,3.6472,24.6484,2.302,0.2702180451127819,Alta
748,3119.6,91.8438,92.2083,3.418,23.6914,2.3569,0.26950225563909774,Alta
749,3119.8,90.9922,90.75,3.0859,24.0781,2.3985,0.2630992481203007,Alta
750,3120.0,90.207,88.6094,2.7109,25.375,2.4115,0.2571954887218045,Alta
751,3120.2,90.1602,87.8843,2.3516,26.9336,2.4202,0.25684360902255643,Alta
752,3120.4,90.4609,88.5566,2.0605,27.0352,2.4395,0.25910451127819545,Alta
753,3120.6,89.2227,87.4297,1.8843,25.4102,2.4758,0.2497947368421053,Alta
754,3120.8,87.8125,82.75,1.8125,24.3008,2.5066,0.23919172932330826,Alta
755,3121.0,86.9883,76.75,1.8103,23.625,2.524,0.23299473684210523,Alta
756,3121.2,86.0898,71.75,1.8457,22.2422,2.5362,0.22623909774436088,Alta
757,3121.4,84.9297,65.8125,1.9004,23.0469,2.5264,0.21751654135338344,Alta
758,3121.6,83.0547,61.9453,1.9622,25.9844,2.5078,0.20341879699248117,Alta
759,3121.8,80.7109,64.375,2.0078,25.7344,2.5325,0.18579624060150374,Alta
760,3122.0,79.6523,68.1016,2.0435,22.4961,2.5718,0.17783684210526313,Alta
761,3122.2,79.7969,70.1367,2.0999,21.0352,2.577,0.1789240601503759,Alta
762,3122.4,80.6055,71.2344,2.1997,22.1992,2.5614,0.18500375939849628,Alta
763,3122.6,81.7188,69.4844,2.3323,23.5742,2.5571,0.1933744360902256,Alta
764,3122.8,81.5234,63.375,2.4795,25.1172,2.5618,0.1919052631578947,Alta
765,3123.0,78.7695,56.1289,2.6167,25.5898,2.5774,0.1711992481203007,Alta
766,3123.2,75.043,55.9375,2.7271,22.3125,2.6077,0.1431804511278196,Intermediária
767,3123.4,73.7893,67.0625,2.8286,18.2383,2.6211,0.13375413533834585,Intermediária
768,3123.6,77.1875,82.875,2.948,18.0391,2.5774,0.15930451127819548,Alta
769,3123.8,82.9375,91.0195,3.0681,21.5391,2.491,0.2025375939849624,Alta
770,3124.0,86.7617,89.9375,3.1614,24.4805,2.4333,0.23129097744360905,Alta
771,3124.2,87.6602,81.5625,3.2891,24.9336,2.4291,0.2380466165413534,Alta
772,3124.4,87.418,71.3125,3.5977,24.7734,2.4343,0.23622556390977448,Alta
773,3124.6,89.3945,65.0,4.1172,25.8086,2.3943,0.25108646616541347,Alta
774,3124.8,94.125,63.6707,4.8359,26.4297,2.3022,0.2866541353383459,Alta
775,3125.0,97.5156,68.375,5.6367,24.8594,2.2126,0.3121473684210527,Muito alta
776,3125.2,96.9844,75.0625,6.3242,22.9961,2.1968,0.30815338345864657,Muito alta
777,3125.4,93.6016,79.6484,6.7969,22.479,2.2542,0.28271879699248126,Alta
778,3125.6,90.582,83.0039,6.8804,23.4141,2.323,0.2600150375939849,Alta
779,3125.8,89.6133,83.5938,6.7292,24.707,2.3532,0.25273157894736836,Alta
780,3126.0,90.8516,79.8125,6.6543,25.8438,2.3352,0.2620421052631579,Alta
781,3126.2,94.375,74.4531,6.8984,26.918,2.2625,0.28853383458646614,Alta
782,3126.4,98.5234,71.9727,7.6953,27.6953,2.1812,0.31972481203007513,Muito alta
783,3126.6,100.3594,72.7109,9.207,28.0977,2.1455,0.3335293233082706,Muito alta
784,3126.8,99.4883,73.5547,11.5859,28.0664,2.157,0.32697969924812026,Muito alta
785,3127.0,98.2422,69.875,14.4258,27.5527,2.1848,0.31761052631578945,Muito alta
786,3127.2,96.293,66.332,16.6289,27.3948,2.2166,0.30295488721804514,Muito alta
787,3127.4,92.2031,68.0117,17.1934,25.7324,2.2689,0.2722037593984963,Alta
788,3127.6,88.793,71.0,16.2383,21.7891,2.3187,0.24656390977443615,Alta
789,3127.8,89.1094,72.3086,15.3203,21.0234,2.3018,0.2489428571428571,Alta
790,3128.0,92.1055,74.5703,14.8164,23.8164,2.2322,0.27146992481203014,Alta
791,3128.2,94.75,76.1982,14.4141,25.5371,2.1931,0.29135338345864664,Alta
792,3128.4,95.1797,75.6289,13.8945,25.6812,2.197,0.2945842105263158,Alta
793,3128.6,94.7773,74.3906,13.4453,26.3398,2.2036,0.29155864661654135,Alta
794,3128.8,95.1562,74.6562,13.3203,27.6719,2.1933,0.29440751879699245,Alta
795,3129.0,96.1758,75.9219,13.5977,28.1055,2.1863,0.30207368421052627,Muito alta
796,3129.2,96.9102,75.0703,14.2734,27.944,2.1944,0.30759548872180453,Muito alta
797,3129.4,95.4648,69.375,15.5,28.9453,2.2234,0.2967278195488722,Alta
798,3129.6,90.625,65.9492,17.3047,26.375,2.3042,0.26033834586466165,Alta
799,3129.8,84.375,67.3867,18.9883,18.0625,2.4106,0.21334586466165414,Alta
800,3130.0,80.8477,70.918,20.2773,12.332,2.4338,0.1868248120300752,Alta
801,3130.2,83.9375,74.9492,21.5586,15.6875,2.3323,0.2100563909774436,Alta
802,3130.4,89.875,77.3828,22.4219,20.8125,2.2327,0.25469924812030076,Alta
803,3130.6,93.7773,77.25,22.25,24.4766,2.1907,0.28403984962406015,Alta
804,3130.8,94.2656,77.0195,21.25,27.1289,2.1921,0.28771127819548875,Alta
805,3131.0,93.8555,75.8086,20.3633,28.1719,2.1986,0.28462781954887223,Alta
806,3131.2,93.3086,74.1953,19.8633,27.7422,2.2012,0.2805157894736842,Alta
807,3131.4,92.25,75.5664,19.625,26.8398,2.2102,0.2725563909774436,Alta
808,3131.6,90.8359,76.2383,19.2617,24.6055,2.2336,0.2619240601503759,Alta
809,3131.8,89.9688,74.9883,18.6523,22.082,2.2496,0.2554045112781955,Alta
810,3132.0,90.8945,74.9609,17.875,22.9141,2.2368,0.2623646616541353,Alta
811,3132.2,93.6562,74.9492,17.1289,25.9727,2.2195,0.2831293233082707,Alta
812,3132.4,96.5703,71.625,16.3203,27.4023,2.2067,0.30503984962406017,Muito alta
813,3132.6,98.5664,68.9688,15.3281,27.0703,2.1875,0.3200481203007519,Muito alta
814,3132.8,99.1421,70.0508,14.5781,26.8008,2.1807,0.3243766917293233,Muito alta
815,3133.0,98.5898,71.0195,14.3379,27.1914,2.2021,0.3202240601503759,Muito alta
816,3133.2,97.4961,71.8984,14.5625,26.7109,2.2335,0.3120007518796992,Muito alta
817,3133.4,96.1992,72.1875,14.9805,25.5352,2.2324,0.30224962406015043,Muito alta
818,3133.6,95.6768,70.25,15.5039,25.4336,2.1992,0.2983218045112782,Alta
819,3133.8,96.3477,67.9141,16.3398,26.4375,2.165,0.30336616541353384,Muito alta
820,3134.0,96.9614,66.5469,17.3281,27.3281,2.1523,0.3079804511278195,Muito alta
821,3134.2,96.668,66.4727,17.8323,27.0938,2.1556,0.3057744360902256,Muito alta
822,3134.4,96.0469,68.3203,17.7637,26.1914,2.1674,0.30110451127819543,Muito alta
823,3134.6,94.8164,71.5195,17.3633,26.0339,2.1808,0.29185263157894736,Alta
824,3134.8,93.0234,74.4258,16.8203,26.1692,2.1911,0.27837142857142855,Alta
825,3135.0,92.7891,76.5664,15.9141,26.2705,2.1943,0.27660977443609025,Alta
826,3135.2,95.75,80.75,14.4688,26.9023,2.1871,0.29887218045112784,Alta
827,3135.4,99.9727,87.125,12.8477,27.9062,2.1687,0.3306218045112782,Muito alta
828,3135.6,102.4766,90.1289,11.4531,28.2988,2.1482,0.3494481203007519,Muito alta
829,3135.8,102.2305,87.6953,10.7903,27.5703,2.1506,0.3475977443609023,Muito alta
830,3136.0,101.4141,85.4609,10.762,28.0625,2.1885,0.34145939849624063,Muito alta
831,3136.2,101.7305,85.2212,10.7637,30.9141,2.2148,0.3438383458646617,Muito alta
832,3136.4,103.0391,84.2109,10.7812,32.4844,2.1917,0.3536774436090226,Muito alta
833,3136.6,103.7126,81.3789,11.5117,31.0117,2.1558,0.3587413533834586,Muito alta
834,3136.8,103.3672,78.418,13.2617,29.9648,2.1477,0.3561443609022556,Muito alta
835,3137.0,101.7539,76.4219,15.3672,29.3984,2.1616,0.3440142857142857,Muito alta
836,3137.2,98.9844,75.2383,16.8633,27.9648,2.1843,0.323190977443609,Muito alta
837,3137.4,96.8672,73.582,17.7656,26.0664,2.2018,0.3072721804511278,Muito alta
838,3137.6,95.8984,71.1328,18.4453,25.2969,2.2087,0.29998796992481197,Alta
839,3137.8,95.6055,68.332,19.6836,26.2009,2.214,0.2977857142857143,Alta
840,3138.0,94.8438,65.7305,21.1289,25.5781,2.2241,0.29205864661654135,Alta
841,3138.2,91.8203,64.2695,20.6953,23.3828,2.2417,0.26932556390977447,Alta
842,3138.4,85.75,65.4688,16.5625,20.7852,2.2793,0.2236842105263158,Alta
843,3138.6,79.4375,69.8125,11.125,16.4375,2.3428,0.1762218045112782,Alta
844,3138.8,76.9922,75.5625,6.7695,11.875,2.4131,0.15783609022556389,Alta
845,3139.0,81.125,79.3672,4.2578,12.625,2.4624,0.18890977443609022,Alta
846,3139.2,87.625,79.9167,3.0039,18.5,2.4832,0.23778195488721804,Alta
847,3139.4,91.2031,80.0938,2.2305,22.0508,2.4897,0.2646849624060151,Alta
848,3139.6,92.9766,81.332,1.7344,22.0898,2.4788,0.2780195488721805,Alta
849,3139.8,96.4375,83.0547,1.4973,23.8594,2.4536,0.30404135338345867,Muito alta
850,3140.0,100.7617,82.0195,1.4226,27.1914,2.4341,0.3365541353383459,Muito alta
851,3140.2,102.9727,78.4219,1.4558,28.8281,2.429,0.3531781954887218,Muito alta
852,3140.4,99.9375,78.7969,1.5759,28.4258,2.4521,0.33035714285714285,Muito alta
853,3140.6,93.8125,82.1328,1.7493,25.6602,2.4912,0.2843045112781955,Alta
854,3140.8,87.9375,83.4062,1.968,22.5703,2.5106,0.24013157894736842,Alta
855,3141.0,87.875,80.0,2.3203,26.1875,2.4446,0.23966165413533835,Alta
856,3141.2,94.125,74.125,2.8438,32.1875,2.3159,0.2866541353383459,Alta
857,3141.4,101.25,68.5,3.4648,33.0,2.2148,0.34022556390977443,Muito alta
858,3141.6,103.3711,64.9492,4.1211,29.8359,2.1828,0.3561736842105263,Muito alta
859,3141.8,100.9453,64.0322,5.1289,27.4258,2.184,0.3379345864661654,Muito alta
860,3142.0,97.5977,64.5273,6.7812,25.875,2.1982,0.31276466165413536,Muito alta
861,3142.2,93.0,66.0195,8.9883,23.9922,2.231,0.2781954887218045,Alta
862,3142.4,85.875,68.6289,11.5156,19.3125,2.2961,0.22462406015037595,Alta
863,3142.6,77.6875,71.375,14.3398,13.6875,2.3774,0.16306390977443608,Alta
864,3142.8,72.5352,73.4844,17.4688,11.2695,2.4226,0.12432481203007521,Intermediária
865,3143.0,76.0,74.0664,20.707,14.125,2.3838,0.15037593984962405,Alta
866,3143.2,82.0,72.8359,23.6836,18.4648,2.3203,0.19548872180451127,Alta
867,3143.4,83.7109,69.3633,25.4922,19.2383,2.307,0.20835263157894734,Alta
868,3143.6,77.8125,64.6836,25.6172,15.125,2.3643,0.16400375939849623,Alta
869,3143.8,69.875,63.7539,24.8008,10.7344,2.4326,0.10432330827067669,Intermediária
870,3144.0,65.0273,67.375,23.6328,7.6602,2.4744,0.06787443609022555,Intermediária
871,3144.2,66.625,70.0686,22.5352,9.3125,2.4519,0.07988721804511278,Intermediária
872,3144.4,73.3125,69.1016,20.5156,15.625,2.3762,0.13016917293233082,Intermediária
873,3144.6,81.0,66.1406,16.9258,21.125,2.291,0.18796992481203006,Alta
874,3144.8,85.1211,62.0,12.25,22.3906,2.242,0.21895563909774435,Alta
875,3145.0,84.7617,55.3125,8.3984,21.5977,2.25,0.21625338345864664,Alta
876,3145.2,81.4453,48.0625,5.9805,19.8555,2.314,0.19131804511278197,Alta
877,3145.4,76.4375,46.418,4.6875,17.8008,2.4358,0.1536654135338346,Alta
878,3145.6,72.6484,50.1328,3.9414,16.6484,2.5691,0.12517593984962402,Intermediária
879,3145.8,71.2891,52.3672,3.4727,16.5317,2.6401,0.1149556390977444,Intermediária
880,3146.0,71.5625,50.6836,3.2275,17.4609,2.6411,0.11701127819548872,Intermediária
881,3146.2,71.7969,46.668,3.1951,18.1445,2.6288,0.11877368421052627,Intermediária
882,3146.4,70.9766,44.0039,3.2764,16.875,2.6312,0.11260601503759401,Intermediária
883,3146.6,69.6562,43.7922,3.3813,14.9023,2.6316,0.10267819548872179,Intermediária
884,3146.8,68.9622,43.2266,3.5,13.8789,2.6203,0.09746015037593982,Intermediária
885,3147.0,68.9619,41.2383,3.6472,13.3164,2.6118,0.0974578947368421,Intermediária
886,3147.2,68.907,40.0,3.7905,13.0039,2.6079,0.09704511278195486,Intermediária
887,3147.4,68.4766,39.946,3.8975,12.5586,2.6026,0.09380902255639101,Intermediária
888,3147.6,68.0391,39.7656,3.9763,12.348,2.5954,0.09051954887218049,Intermediária
889,3147.8,68.0549,39.2852,4.0366,12.2173,2.5909,0.09063834586466168,Intermediária
890,3148.0,68.6836,37.4688,4.0798,11.4414,2.5932,0.09536541353383457,Intermediária
891,3148.2,68.5,33.8789,4.1047,11.1836,2.5928,0.09398496240601503,Intermediária
892,3148.4,67.043,31.7734,4.1392,11.5859,2.5908,0.08303007518796997,Intermediária
893,3148.6,65.4609,34.9375,4.1855,11.0469,2.6008,0.07113458646616538,Intermediária
894,3148.8,65.0273,41.875,4.1797,10.2251,2.6141,0.06787443609022555,Intermediária
895,3149.0,65.8242,47.2031,4.1448,10.9141,2.6116,0.07386616541353387,Intermediária
896,3149.2,67.7383,48.5977,4.1003,12.5,2.6044,0.08825789473684206,Intermediária
897,3149.4,69.5938,50.0195,3.9375,13.269,2.6189,0.10220902255639099,Intermediária
898,3149.6,70.4414,56.0625,3.5938,12.8828,2.6438,0.10858195488721806,Intermediária
899,3149.8,72.8281,62.0625,3.1719,12.9453,2.6488,0.126527067669173,Intermediária
900,3150.0,78.25,57.25,2.9153,18.0625,2.6072,0.16729323308270677,Alta
901,3150.2,82.0547,45.75,2.833,24.8125,2.552,0.19589999999999996,Alta
902,3150.4,81.5508,37.625,2.804,24.6641,2.5375,0.19211127819548868,Alta
903,3150.6,76.25,38.5,2.7351,17.875,2.5808,0.15225563909774437,Alta
904,3150.8,70.8984,44.25,2.6807,13.4531,2.6279,0.11201804511278192,Intermediária
905,3151.0,69.0898,48.9336,2.7266,12.3711,2.6443,0.09841954887218042,Intermediária
906,3151.2,71.2578,47.375,2.8811,13.3047,2.627,0.11472030075187972,Intermediária
907,3151.4,74.3242,41.875,3.0701,16.1367,2.5986,0.1377759398496241,Intermediária
908,3151.6,74.7227,38.6562,3.2122,17.5977,2.5805,0.14077218045112785,Intermediária
909,3151.8,72.3711,40.2695,3.2638,15.3008,2.5845,0.12309097744360901,Intermediária
910,3152.0,70.0586,44.0273,3.2852,12.0312,2.6128,0.10570375939849623,Intermediária
911,3152.2,69.7383,45.6875,3.3857,11.1023,2.6465,0.10329548872180448,Intermediária
912,3152.4,71.3945,45.1719,3.6079,12.7344,2.6494,0.11574812030075184,Intermediária
913,3152.6,72.2422,44.2773,3.8367,13.7617,2.624,0.12212180451127817,Intermediária
914,3152.8,71.1953,41.875,3.9485,12.7188,2.619,0.11425037593984964,Intermediária
915,3153.0,69.3281,38.4062,3.9611,11.6562,2.6321,0.10021127819548876,Intermediária
916,3153.2,68.2656,36.8125,3.9902,11.3906,2.6339,0.0922225563909775,Intermediária
917,3153.4,67.6328,37.0859,4.0671,10.8086,2.6299,0.08746466165413536,Intermediária
918,3153.6,67.0,39.0781,4.1423,10.4297,2.6298,0.08270676691729323,Intermediária
919,3153.8,67.0859,41.0742,4.1835,10.2451,2.6291,0.08335263157894733,Intermediária
920,3154.0,68.1914,40.9648,4.1868,10.8867,2.6188,0.09166466165413535,Intermediária
921,3154.2,69.3477,40.7388,4.167,12.5117,2.6055,0.10035864661654138,Intermediária
922,3154.4,69.543,41.5366,4.1568,12.957,2.6068,0.10182706766917297,Intermediária
923,3154.6,69.0469,41.1914,4.1617,12.25,2.6238,0.09809699248120296,Intermediária
924,3154.8,68.6055,39.4805,4.1829,12.3672,2.6342,0.09477819548872185,Intermediária
925,3155.0,68.3743,37.9805,4.2215,13.0002,2.6252,0.09303984962406019,Intermediária
926,3155.2,68.625,37.8125,4.2231,12.6406,2.6076,0.09492481203007519,Intermediária
927,3155.4,69.3047,38.4102,4.1846,11.9531,2.5986,0.10003533834586464,Intermediária
928,3155.6,69.8228,39.3398,4.1501,11.5938,2.606,0.10393082706766918,Intermediária
